,Amps
1210,0.006517552259307835
1211,0.003956926269836791
1212,0.015418073575216185
1213,0.003451429139133655
1214,0.017013106201222872
1215,0.002005386508894702
1216,0.004741850129693748
1217,0.008310898706042402
1218,0.003802562523053221
1219,0.0052423325271400145
1220,0.0052423325271400145
1221,0.002056741291069364
1222,0.0011988336841651792
1223,0.0014144337512990157
1224,0.006220732028254572
1225,0.008544325968175559
1226,0.008953245294269885
1227,0.008376326388462418
1228,0.014358013075601805
1229,0.002916710872336803
1230,0.0018305672431809805
1231,0.0017505525966947655
1232,0.01717272567335204
1233,0.004445257369673605
1234,0.0015294950309188149
1235,0.007300458196386028
1236,0.0014927526489225684
1237,0.005165314163522394
1238,0.0041246871195159684
1239,0.003798778440346595
1240,0.0032355677085944556
1241,0.004089551975618
1242,0.005673320222374434
1243,0.004079353056947399
1244,0.0027265332057451186
1245,0.0032038609720048683
1246,0.002120797981216671
1247,0.05262197426882409
1248,0.0010649719306108363
1249,0.004448032382320832
1250,0.0025965683141659923
1251,0.003333007167584001
1252,0.0012814435436113714
1253,0.0017671720356831067
1254,0.00457388118532287
1255,0.009033794765744063
1256,0.0027561510132446676
1257,0.0019510226401482367
1258,0.0022073588749305095
1259,0.0023680657140663364
1260,0.004716556873161082
1261,0.004716556873161082
1262,0.0025263845856808853
1263,0.0011547397180718955
1264,0.005988530758157085
1265,0.0034708940583286774
1266,0.0022139438214809903
1267,0.0014402519779768141
1268,0.002796861760574809
1269,0.0014913919643297913
1270,0.003173239890163937
1271,0.008799565776340668
1272,0.0022504597828012507
1273,0.004659832772349715
1274,0.0043882006375476346
1275,0.010198849463666226
1276,0.005735932444439484
1277,0.00298725198011518
1278,0.0031166447292296784
1279,0.0029215539206919328
1280,0.005390200207901041
1281,0.0018488887360703643
1282,0.006691027678054073
1283,0.003505942893092584
1284,0.0029286482795560786
1285,0.0019790873654983443
1286,0.005397196779369895
1287,0.0019437667380484136
1288,0.0012578739406984285
1289,0.0021898281595084113
1290,0.011113292966765997
1291,0.0011734312033938599
1292,0.0017521084242071439
1293,0.00313305298914357
1294,0.006725611095454553
1295,0.0012628797586812235
1296,0.007794033069629114
1297,0.002080587094674846
1298,0.0045510324231157195
1299,0.009107348807721904
1300,0.009015791638368076
1301,0.0026200092191279722
1302,0.0024405664551768735
1303,0.005638299304134842
1304,0.005638299304134842
1305,0.004060312417924816
1306,0.004060312417924816
1307,0.0011757446466511556
1308,0.0015834975261151962
1309,0.0012776975898591836
1310,0.0029420893650384805
1311,0.0010453186688768046
1312,0.0015481305882883989
1313,0.010694387141040318
1314,0.0030991921852318027
1315,0.005843535373660447
1316,0.004601664632396751
1317,0.0013858420450081343
1318,0.0014295851374164226
1319,0.003985137269459926
1320,0.006889322642947615
1321,0.014599230743042702
1322,0.014599230743042702
1323,0.015508137960764001
1324,0.004493170666816537
1325,0.0016468186582574429
1326,0.1405698067597656
1327,0.0029057698576464563
1328,0.0014389983048276322
1329,0.0035003943316099795
1330,0.0033712389747048155
1331,0.0077970139006657835
1332,0.0019202247028020647
1333,0.0032388295383960486
1334,0.007667927412929876
1335,0.0055395537331972555
1336,0.025452559699692623
1337,0.0036754057871828394
1338,0.0036754057871828394
1339,0.0015497192442391894
1340,0.020320829468904678
1341,0.004670585241862035
1342,0.0023946733328926717
1343,0.0026263312072053457
1344,0.002650319338092677
1345,0.0028946936541920376
1346,0.014817828017878232
1347,0.011132988844370972
1348,0.002389759252137247
1349,0.009615714442474554
1350,0.0041420114564627575
1351,0.0027159659925254376
1352,0.0017089854614640299
1353,0.0011530537108811467
1354,0.0018165535586824877
1355,0.00495896328309775
1356,0.00495896328309775
1357,0.012603154624207802
1358,0.007964293216465634
1359,0.001898193176660845
1360,0.0012996576712857033
1361,0.0026952486327567193
1362,0.0018660883720698074
1363,0.0022530053614916445
1364,0.004226772077234209
1365,0.009813548520499205
1366,0.0025580576982435765
1367,0.01749670099812506
1368,0.001543770556293067
1369,0.014294558851836392
1370,0.006439686801668509
1371,0.011575368334049596
1372,0.0026597777101406983
1373,0.003964466179397053
1374,0.003964466179397053
1375,0.0025730450739808175
1376,0.02085480050390076
1377,0.0030560819628816516
1378,0.0027258028807054524
1379,0.006285080581836855
1380,0.00311489192068648
1381,0.003892149669757705
1382,0.001312969116280538
1383,0.0018010211637311535
1384,0.0014906062513819762
1385,0.001945987315706832
1386,0.002288437282801925
1387,0.002162122948197176
1388,0.004506999475621276
1389,0.03232857982374848
1390,0.0033656939879311842
1391,0.002262365922014009
1392,0.0012676633012920213
1393,0.0027618388029497787
1394,0.0028390681627444847
1395,0.028286710838188345
1396,0.005685414064499739
1397,0.0025075461700412305
1398,0.005046553003218879
1399,0.007969665707553641
1400,0.01013574872723133
1401,0.0056070461060948595
1402,0.0056070461060948595
1403,0.002007111396309269
1404,0.0011416861265247658
1405,0.0016660390006772996
1406,0.002349768862366375
1407,0.0035506564615364056
1408,0.006314058279254908
1409,0.0013719315418971867
1410,0.0031312986781701913
1411,0.007755728606335666
1412,0.0038951890697755953
1413,0.0023908249942701243
1414,0.007740426042267101
1415,0.004422455234215916
1416,0.054854627692764724
1417,0.0036438386841004533
1418,0.0029174524231878607
1419,0.08407450358893565
1420,0.0035434514744812073
1421,0.0015750999597567983
1422,0.0021127187876444076
1423,0.0030705129543608933
1424,0.011835853118345563
1425,0.005620735396542731
1426,0.0018339340336768206
1427,0.0030056437629552013
1428,0.002528088654524585
1429,0.004467046818456555
1430,0.0011448623261731683
1431,0.0008159568623209434
1432,0.0017216402136326359
1433,0.004075999333466251
1434,0.0011759281367298424
1435,0.027853776088656357
1436,0.001356639503446
1437,0.002425428788783157
1438,0.0009981219819000797
1439,0.0012628050916300149
1440,0.0027021407355246607
1441,0.005327399568420543
1442,0.0016080824167015173
1443,0.0024494839788755662
1444,0.0027097514998601913
1445,0.0024025992069904856
1446,0.019400093163545185
1447,0.004958439241887769
1448,0.0018156429337583546
1449,0.010094587968159097
1450,0.001426614765826062
1451,0.005070342315609544
1452,0.0027641336148531703
1453,0.0020279267447889104
1454,0.004481327911629807
1455,0.006248039449323173
1456,0.010546328259691151
1457,0.0031340916032143173
1458,0.0026616091936522146
1459,0.0030315731402652535
1460,0.0029182779947145576
1461,0.0014788592977139636
1462,0.002250053045063205
1463,0.0024190370266564676
1464,0.012318813022438424
1465,0.012399607817472402
1466,0.1415352552705973
1467,0.001927930396394384
1468,0.0012991258019154905
1469,0.004125694447990158
1470,0.011395219720992111
1471,0.002095660502060115
1472,0.002095660502060115
1473,0.001164533085777908
1474,0.0012087330458434575
1475,0.003839380037445106
1476,0.0019750014825840045
1477,0.0034345429343164424
1478,0.0014718025027999904
1479,0.0012349989121576144
1480,0.0018584360011938417
1481,0.001964598711282406
1482,0.006031225809559171
1483,0.006031225809559171
1484,0.24175569320639467
1485,0.004760567661298731
1486,0.00431327038648055
1487,0.001949212459317451
1488,0.004329032977096636
1489,0.001556988746535426
1490,0.0012877975669915998
1491,0.001966152002606414
1492,0.00714811867309284
1493,0.002434094187352409
1494,0.002434094187352409
1495,0.0028682188196416103
1496,0.003087257204567151
1497,0.022715457152223117
1498,0.00706438744641269
1499,0.0015756236100696874
1500,0.0019271732960957078
1501,0.00159974363987625
1502,0.023888598033482422
1503,0.003311137711131451
1504,0.0010502275953778728
1505,0.004384936765001957
1506,0.0021502633906596014
1507,0.006271855775789037
1508,0.007767401914548833
1509,0.009639695882683208
1510,0.009639695882683208
1511,0.001041294458365205
1512,0.013601345961143596
1513,0.0018282927418673545
1514,0.0040517360501237665
1515,0.0040517360501237665
1516,0.001251888256419642
1517,0.0013976328642688607
1518,0.008459273654683575
1519,0.0021607198368640557
1520,0.008502100081616781
1521,0.0031978369348186764
1522,0.003948589619406251
1523,0.0032376520995271996
1524,0.010135898301001256
1525,0.002114063709031999
1526,0.0022727527881591936
1527,0.002232528139783141
1528,0.0047202589968367015
1529,0.061401673071444174
1530,0.004169398083780029
1531,0.0021499701599674292
1532,0.17966814011309995
1533,0.013682291029345484
1534,0.0036921141843744287
1535,0.0021408088698564587
1536,0.015261271130025178
1537,0.0018317712387970753
1538,0.005350556274477558
1539,0.0026622664973277033
1540,0.0041051515228218705
1541,0.00329587698037459
1542,0.003953188445340539
1543,0.00458772040709543
1544,0.0034995050011071838
1545,0.004755841682369644
1546,0.0031105377800207945
1547,0.054983294436688035
1548,0.009025763129601572
1549,0.03470773009897954
1550,0.0018088402502580703
1551,0.004257763583480845
1552,0.002493737245994998
1553,0.002823500244082622
1554,0.01232489142933968
1555,0.0030388542561659015
1556,0.0015506899732602442
1557,0.001555107329105354
1558,0.0028443807006919286
1559,0.0030944058628665783
1560,0.005127435731374197
1561,0.029097947070125585
1562,0.0015243780473965796
1563,0.00398357874939026
1564,0.0023516514874064587
1565,0.016457285594626114
1566,0.003592689648291403
1567,0.003691900562526884
1568,0.003269312170327554
1569,0.04415924455301412
1570,0.008763949315056863
1571,0.002036526331849031
1572,0.026390340840347304
1573,0.001972619774232909
1574,0.004240897587071357
1575,0.009024481348028912
1576,0.013339671119587004
1577,0.005187147326833452
1578,0.0019917773108993897
1579,0.003150038578603964
1580,0.0022519414571756657
1581,0.005005919304809536
1582,0.0015553797643812484
1583,0.0015031255802084864
1584,0.024235288772365138
1585,0.003436868891456779
1586,0.006023331114605401
1587,0.006521319705629081
1588,0.003287987443222118
1589,0.0021662007909857284
1590,0.0018679237526055825
1591,0.001912002292348447
1592,0.005250867549289606
1593,0.011711789988638532
1594,0.004033374826622138
1595,0.0026009932211250586
1596,0.01319654727226105
1597,0.003882898284757186
1598,0.0009069633859948301
1599,0.0012534836739461763
1600,0.031493516626633467
1601,0.003651464884035227
1602,0.005509780741946302
1603,0.007191259650247139
1604,0.0030957806826820145
1605,0.0015417382661111478
1606,0.018866712419291276
1607,0.0035183885239864487
1608,0.0020275044922710705
1609,0.002929680497506748
1610,0.004765704290329742
1611,0.004765704290329742
1612,0.0025069449344221617
1613,0.003583645437261973
1614,0.003583645437261973
1615,0.0013087269896636666
1616,0.0029568279014815513
1617,0.00510811266147293
1618,0.0019675427282160873
1619,0.011533825931017594
1620,0.008765403460257892
1621,0.0034488130884822166
1622,0.0021700319562192316
1623,0.010319883187955403
1624,0.0014604958515294086
1625,0.003727946785091696
1626,0.0017652645475367823
1627,0.0015562590485556083
1628,0.016855621767858153
1629,0.024670060880836786
1630,0.003028890150844732
1631,0.0016528219934636157
1632,0.0021834415139434515
1633,0.004869998964890376
1634,0.0019035857344134044
1635,0.0024164587318551423
1636,0.002792463528459743
1637,0.001971135850098893
1638,0.0015096222825958794
1639,0.003092155283948017
1640,0.0020393007962475895
1641,0.002527682091298389
1642,0.0028798158968852405
1643,0.004335880469703568
1644,0.0034061071584066127
1645,0.0015471454588468214
1646,0.002391950718963587
1647,0.0025899163414884185
1648,0.0022152158220214435
1649,0.005881085653857809
1650,0.00276195093408127
1651,0.0013440866821048392
1652,0.0034095272597569615
1653,0.001416259562286415
1654,0.0028190964199408253
1655,0.0018151939048749455
1656,0.001970132545668246
1657,0.0015997462172236965
1658,0.0010427947913882463
1659,0.004606019675451822
1660,0.004172499688362752
1661,0.006655331280212007
1662,0.0021330499204885722
1663,0.002985633633435514
1664,0.0057480193396679535
1665,0.0024068409547017833
1666,0.003214074288219626
1667,0.001848793319515929
1668,0.0014194770327919937
1669,0.002680762344255294
1670,0.0025605397028067856
1671,0.004066662792848952
1672,0.002988986017824713
1673,0.0033665793735283556
1674,0.001518698136833363
1675,0.0028270086089327018
1676,0.002362902445826931
1677,0.002050987006358862
1678,0.020392241905788255
1679,0.002613912749783509
1680,0.0033746853964768952
1681,0.0017042004184719683
1682,0.001902732249174921
1683,0.005278692989288292
1684,0.01065840223920489
1685,0.0036266858626297083
1686,0.0018869191784609551
1687,0.002983154730902049
1688,0.0018404769317400538
1689,0.002281693707123944
1690,0.07352504555621397
1691,0.005061368217321172
1692,0.0020435120133597273
1693,0.001646460910300629
1694,0.0017690904565232923
1695,0.004989240261302097
1696,0.0021354580868520046
1697,0.002326307619477941
1698,0.003697522773584705
1699,0.002882681296376921
1700,0.002882681296376921
1701,0.0019067061358155613
1702,0.0020417405462224147
1703,0.031858247159948005
1704,0.002886428204687652
1705,0.05291036590844267
1706,0.002966693311615698
1707,0.0043265698946599596
1708,0.0026334791002931013
1709,0.003985628490705162
1710,0.09223813748989129
1711,0.00442189089037659
1712,0.0019622645998284005
1713,0.0019058598910933755
1714,0.0018225019609952042
1715,0.0021630199242945736
1716,0.004053806853959507
1717,0.055877353201522206
1718,0.0017568035364761148
1719,0.0016564469920106184
1720,0.0021516839839177404
1721,0.010860083445973556
1722,0.0013207350784354421
1723,0.018470309533096252
1724,0.005096146451188055
1725,0.010099084650335599
1726,0.010099084650335599
1727,0.003591105522440019
1728,0.0012767931744053218
1729,0.004908931920716952
1730,0.006031076780381062
1731,0.005271644881472026
1732,0.0036873988230310406
1733,0.002460795195127874
1734,0.001168886828681437
1735,0.0034596765119072614
1736,0.0034596765119072614
1737,0.0022774395715690066
1738,0.0016576003125823302
1739,0.00311276024765772
1740,0.0025497937354451716
1741,0.0032174210975514095
1742,0.0032174210975514095
1743,0.002604157854382394
1744,0.0029347896229273696
1745,0.02423458648078136
1746,0.02423458648078136
1747,0.0029848109155830027
1748,0.013297930686378967
1749,0.005673770295365976
1750,0.003965283506901951
1751,0.0036437523819301543
1752,0.0025525838613562613
1753,0.0030316898645935675
1754,0.0019574318183120942
1755,0.004563000044141563
1756,0.002896438090990716
1757,0.004469814349170931
1758,0.004469814349170931
1759,0.0036437575422021418
1760,0.0026528967961638728
1761,0.0023220087643349707
1762,0.010606349575376317
1763,0.0030929690377998753
1764,0.00287557221044632
1765,0.004077248745155693
1766,0.006384434079678369
1767,0.0024630140317909444
1768,0.003727737556303401
1769,0.002724228248897065
1770,0.024535862951612364
1771,0.002222843244240824
1772,0.07909717613682132
1773,0.0025789865904519704
1774,0.0024494957279024288
1775,0.17096523136433617
1776,0.0036813552753867107
1777,0.005755356736903305
1778,0.0024665146963928075
1779,0.0019018256886780271
1780,0.004539004607909569
1781,0.003978932114880762
1782,0.002069256933122987
1783,0.002103362330241998
1784,0.0027939344924627907
1785,0.002558598160586234
1786,0.003580149721507553
1787,0.003950519383174811
1788,0.005534272348596936
1789,0.003098238953175958
1790,0.005250686507786817
1791,0.00885535893289302
1792,0.0013485999948399385
1793,0.004668199113071481
1794,0.0032204928115727727
1795,0.0014876811618615982
1796,0.0021354538226927566
1797,0.0021354538226927566
1798,0.0011453714661704417
1799,0.002878518836541666
1800,0.0021992879205359195
1801,0.29213632664207534
1802,0.007327684739221629
1803,0.02902470653794964
1804,0.003638638208814715
1805,0.005065152493086256
1806,0.0026510824379671893
1807,0.006892304756378476
1808,0.007893827843190149
1809,0.0014849953850888387
1810,0.003089094428724848
1811,0.0032333230256480494
1812,0.002198092688188824
1813,0.0016541832660028621
1814,0.0026792889787259355
1815,0.0030874771349349572
1816,0.005658299374151854
1817,0.003951322366537946
1818,0.002300511825373386
1819,0.0017829841092924514
1820,0.0028231329804180305
1821,0.0020685618276763407
1822,0.002575258516457457
1823,0.003446589696971314
1824,0.019008419348659933
1825,0.0029270950885623703
1826,0.0029270950885623703
1827,0.002343084929856354
1828,0.002854193412648809
1829,0.00286770123478286
1830,0.0020599549740007994
1831,0.0015395707419547655
1832,0.007994959821711944
1833,0.006171643225037826
1834,0.0026954046159670675
1835,0.0026954046159670675
1836,0.008624316422904732
1837,0.006605627170649386
1838,0.0021754344316913254
1839,0.0022606804389155855
1840,0.00205884993656813
1841,0.005286865027484877
1842,0.0031640527744989377
1843,0.005425877295244463
1844,0.0030225128279754987
1845,0.0021425723948793607
1846,0.0019419278219634517
1847,0.0020148711811247555
1848,0.011867512740685537
1849,0.0028846576546467384
1850,0.008507870723360123
1851,0.009106202826097087
1852,0.004636741373412967
1853,0.015232684907748206
1854,0.0029877622032881135
1855,0.016938359100699296
1856,0.005920133426865926
1857,0.09746246961716487
1858,0.0022843340417952884
1859,0.0034465034365760427
1860,0.0033720248543569475
1861,0.00821634887965228
1862,0.005113804573138925
1863,0.005278128992095121
1864,0.0019363391400125662
1865,0.005099044533273256
1866,0.02042094421090157
1867,0.004000667738713215
1868,0.0024352864194321366
1869,0.0027761616684218726
1870,0.002124109792035034
1871,0.002585900502209526
1872,0.004060893095582108
1873,0.006142021891297644
1874,0.00293905068503042
1875,0.1142955009002532
1876,0.0036704910494920195
1877,0.00839832956917208
1878,0.005723942092674683
1879,0.006340204705708841
1880,0.006340204705708841
1881,0.004684856838520934
1882,0.0027212422077924625
1883,0.0035369461815693004
1884,0.004246572452825559
1885,0.004246572452825559
1886,0.002520426724760716
1887,0.003372832972613704
1888,0.010496667993471043
1889,0.003522698769591326
1890,0.004033506653752461
1891,0.017240364859425705
1892,0.004277746630747092
1893,0.0020533737133707763
1894,0.002185450268488598
1895,0.003507594741906539
1896,0.002491333580607602
1897,0.005178681433869348
1898,0.002749191059913225
1899,0.0020103443322943004
1900,0.0076027859609772985
1901,0.00282464425615947
1902,0.007037431469930411
1903,0.007647088516559375
1904,0.008397937842121062
1905,0.006109053945867027
1906,0.006109053945867027
1907,0.0039964270421433135
1908,0.007713211711339207
1909,0.002431354575145095
1910,0.0020308094295216073
1911,0.005974985119413634
1912,0.005974985119413634
1913,0.002100518228394188
1914,0.0020998065775927888
1915,0.0018728863254104944
1916,0.0020205553770964446
1917,0.006022324272498825
1918,0.0016191263410516576
1919,0.005075111807340216
1920,0.012466845712999275
1921,0.003109751684892581
1922,0.010760466867050011
1923,0.006283476442431546
1924,0.005688314616351553
1925,0.002444479277473599
1926,0.001943478168625612
1927,0.002730665982376923
1928,0.002345446029751841
1929,0.0019582967685571884
1930,0.0025309488849694084
1931,0.002467192769553428
1932,0.006472201409628564
1933,0.015602637132531516
1934,0.005159596170570602
1935,0.003898941579088322
1936,0.003898941579088322
1937,0.004464610378741574
1938,0.0033770278370139906
1939,0.025719872033519664
1940,0.002853753836885131
1941,0.00356258907623741
1942,0.0027293833354478103
1943,0.018829546845900103
1944,0.05035374852596819
1945,0.006139196266475633
1946,0.0047157007338318735
1947,0.012113369690189058
1948,0.012113369690189058
1949,0.004003356708549677
1950,0.00389742355243361
1951,0.002170011048136411
1952,0.0021724949997443677
1953,0.002092663376237258
1954,0.0024116597441383725
1955,0.0031718744743458593
1956,0.00509156034947611
1957,0.052132458724242214
1958,0.002908966254297596
1959,0.012662288063885141
1960,0.11850337391440946
1961,0.004896259556914306
1962,0.0015496844742182159
1963,0.0021239949235782873
1964,0.0034564852887000175
1965,0.002338579409710828
1966,0.003671080643556923
1967,0.002290141955112679
1968,0.002657172239872496
1969,0.00175437428665004
1970,0.004209763406672007
1971,0.002440198164478158
1972,0.003180414282327959
1973,0.0028413219356102637
1974,0.0022573272023833635
1975,0.0018602052495497734
1976,0.0016571331273895762
1977,0.0021422718492285497
1978,0.0027624857845103268
1979,0.00762711606900468
1980,0.023591269265897163
1981,0.011368542950642713
1982,0.002175020851563958
1983,0.004835880231435441
1984,0.006921830454365452
1985,0.0011854758131069065
1986,0.0022323787199822753
1987,0.005091601006913082
1988,0.0034329978068938782
1989,0.0029564953446530318
1990,0.0076198290272402325
1991,0.005303229297504486
1992,0.0062384988612801395
1993,0.0027299282771202638
1994,0.010687643188660001
1995,0.010687643188660001
1996,0.0026979216452738264
1997,0.0031498817352551
1998,0.022348504794704516
1999,0.0121373194463541
2000,0.0025666261201912066
2001,0.003152622690334672
2002,0.013126449822395081
2003,0.0027086906984346015
2004,0.001821203210099931
2005,0.004470651518984958
2006,0.0030492325653856955
2007,0.001906572438588272
2008,0.003310475893069764
2009,0.0207208458213326
2010,0.0023721323104148873
2011,0.0014296888430738175
2012,0.0030655242657319226
2013,0.02902588883913726
2014,0.018325471081858558
2015,0.002115982822555207
2016,0.0019415191288932876
2017,0.0027150338720389744
2018,0.0068145914804842445
2019,0.010845458498145666
2020,0.010845458498145666
2021,0.0028573744049452676
2022,0.009404574695063173
2023,0.0027493520378697456
2024,0.0197322374149842
2025,0.008416242081527248
2026,0.008416242081527248
2027,0.003890792469024129
2028,0.003890792469024129
2029,0.005006248463651497
2030,0.0012446812919095773
2031,0.0022606616456812834
2032,0.002138380930636119
2033,0.0012076450245790404
2034,0.020313878199029745
2035,0.0023316631538647936
2036,0.0018110780672337956
2037,0.0016476274471610708
2038,0.002545765353977547
2039,0.006973103559735905
2040,0.0034008566334349233
2041,0.0022002758232659847
2042,0.0023580817836583723
2043,0.0032139472831624882
2044,0.003717567520792331
2045,0.00299067866542857
2046,0.0017150132176844135
2047,0.0013157413562387976
2048,0.001075887432082201
2049,0.0016664137685900027
2050,0.004427406921419186
2051,0.003903013598139493
2052,0.0014267925713162821
2053,0.007904189437860865
2054,0.002788475254983158
2055,0.0020007395793180116
2056,0.003752123393549134
2057,0.0015711725321404524
2058,0.00197715440976165
2059,0.0015831579809342244
2060,0.0037102665139823188
2061,0.0019750174576113055
2062,0.003212884772960667
2063,0.0027196731851206746
2064,0.0033731918358650415
2065,0.0025158764345848406
2066,0.00860508754859235
2067,0.00860508754859235
2068,0.001915760362071639
2069,0.00226221114917613
2070,0.0025739868607690397
2071,0.014585689812821823
2072,0.003890483229459618
2073,0.0016327464302150485
2074,0.0026600982938616013
2075,0.01523724180601882
2076,0.0036271785378861887
2077,0.003895325761868129
2078,0.026332196249014617
2079,0.0050870814411441145
2080,0.002412997430911501
2081,0.004061612853210161
2082,0.0016544920049148537
2083,0.001606351049713295
2084,0.003749330385811933
2085,0.0022567241116910886
2086,0.003457863951216167
2087,0.0019536473047032654
2088,0.002886031373119269
2089,0.014821471466113456
2090,0.0023450865959023792
2091,0.003476911287671247
2092,0.001221351260342729
2093,0.0028176751111619325
2094,0.0020863464907792117
2095,0.014480026634308696
2096,0.002539263558109628
2097,0.0021542368252052135
2098,0.002985468061966756
2099,0.002985468061966756
2100,0.005011337828731088
2101,0.00135157277711917
2102,0.0029121341407983836
2103,0.002678296591870466
2104,0.001515143525059548
2105,0.001671360972489877
2106,0.001751574914864662
2107,0.0024642898387796652
2108,0.001470426367798483
2109,0.004272689086944781
2110,0.003741066897517742
2111,0.0016878910013367054
2112,0.005273144029189214
2113,0.001055380250747362
2114,0.002981558426003339
2115,0.001948911194889158
2116,0.0016988985134939183
2117,0.0018583951478523542
2118,0.010666968852085956
2119,0.010666968852085956
2120,0.003061346544701471
2121,0.0013525947199122257
2122,0.004153064357955705
2123,0.003578116101408124
2124,0.0019035794399652195
2125,0.004021488506226412
2126,0.004021488506226412
2127,0.0018729705820496045
2128,0.0021703444060801047
2129,0.002218525291382445
2130,0.0033849655625548536
2131,0.0046889558759179994
2132,0.001031892233446352
2133,0.0019345530498888763
2134,0.0020797963689046517
2135,0.002127504953354009
2136,0.0037173416565292605
2137,0.004014088136416127
2138,0.004014088136416127
2139,0.005728183069942272
2140,0.0016420501305621782
2141,0.0035631625737932993
2142,0.0035631625737932993
2143,0.013291836368304
2144,0.004325425455589449
2145,0.004325425455589449
2146,0.0016495262924161036
2147,0.003005763722075505
2148,0.002632113404278158
2149,0.035724975829043104
2150,0.0036713027221926264
2151,0.001984649710884412
2152,0.004319346025908999
2153,0.0009957650351712921
2154,0.00132460626191655
2155,0.004400709010163206
2156,0.002158399030126823
2157,0.0033322929135461976
2158,0.00436575931366856
2159,0.00203053832576372
2160,0.0016410175779492109
2161,0.0025133873150455788
2162,0.0016038828837879882
2163,0.0019546014280168444
2164,0.0023673788317134514
2165,0.008738363633263635
2166,0.003343497877712376
2167,0.003343497877712376
2168,0.002139109251405258
2169,0.009674850549541314
2170,0.0017323279467520436
2171,0.0031028768899238335
2172,0.04164541320568982
2173,0.003166806860295912
2174,0.005117966025280141
2175,0.002004493020246634
2176,0.002292748763898733
2177,0.003388894004566101
2178,0.0115575494038348
2179,0.0023844410277444883
2180,0.0025215252522581277
2181,0.002276615378087765
2182,0.0017208826664072419
2183,0.002414351486193178
2184,0.0020287562720431307
2185,0.002876762795219201
2186,0.0018662260079076454
2187,0.0028748168075354297
2188,0.003001260068245526
2189,0.011009339026871734
2190,0.004012011209837629
2191,0.004994804008728426
2192,0.004582662428026407
2193,0.0024810310245654277
2194,0.0035300407337341966
2195,0.004954310603545453
2196,0.02764593659029968
2197,0.02764593659029968
2198,0.0051376854585190035
2199,0.003357873978858672
2200,0.0047641312019051085
2201,0.0023786186599826786
2202,0.013593773118391717
2203,0.004104038608493177
2204,0.0020489996689048162
2205,0.003350778566577284
2206,0.0029585156706776194
2207,0.002419298878488796
2208,0.00285809445853058
2209,0.0015138097793889749
2210,0.0020389751685199187
2211,0.00408869647320842
2212,0.0011636423968024445
2213,0.006482620676980133
2214,0.004517552742658859
2215,0.002548726651537603
2216,0.002548726651537603
2217,0.0015599564906751962
2218,0.0031242632235407575
2219,0.004985051111528915
2220,0.0019381256141735026
2221,0.004350308867502095
2222,0.0025505557863485517
2223,0.0018217368296795655
2224,0.011251352645004653
2225,0.002746544090282299
2226,0.004068282184020999
2227,0.0031702644493536436
2228,0.0026322952912605224
2229,0.004812225102421519
2230,0.008880186182833372
2231,0.0011886076850945448
2232,0.0033484659669740235
2233,0.0026548651250389854
2234,0.0045704035738367566
2235,0.00223108407547834
2236,0.0023569878778029185
2237,0.0028491624973393526
2238,0.0025440801476336317
2239,0.00213482751086147
2240,0.013286686366781986
2241,0.0018896596775164198
2242,0.004709383039160353
2243,0.0035835294023988107
2244,0.002562224137924618
2245,0.004137972812045421
2246,0.0025975071156754126
2247,0.0021607421063889465
2248,0.003703081036885547
2249,0.004829758914251192
2250,0.0014533651977566286
2251,0.0011934283449915872
2252,0.003654590365969046
2253,0.0028653540818368572
2254,0.004112305662364646
2255,0.001430620578286801
2256,0.005025112248730812
2257,0.004575504634973138
2258,0.004174297497126056
2259,0.003273403462841218
2260,0.0016884103082891455
2261,0.0028556161054780205
2262,0.002055389538784924
2263,0.0017468697636304764
2264,0.002067378440035794
2265,0.0018526637499045595
2266,0.0033268266366140997
2267,0.0011720486629691607
2268,0.0011710818023416003
2269,0.0030165649287736684
2270,0.002121941443739561
2271,0.0015950735592999976
2272,0.00313531304522352
2273,0.00432398442920201
2274,0.008116820731905228
2275,0.002849997663617043
2276,0.01718809406488775
2277,0.01718809406488775
2278,0.0039049747109858313
2279,0.001909621773013237
2280,0.0020774076063065916
2281,0.0028839204797371787
2282,0.008297268587348361
2283,0.0023724662130684138
2284,0.00554349397364895
2285,0.0021331501335868364
2286,0.0016260510778352
2287,0.003505999604638488
2288,0.0025453612090651223
2289,0.001220463757467094
2290,0.004311161178833678
2291,0.005509309477912616
2292,0.07782830315638067
2293,0.0030708263343079967
2294,0.0015984006746340151
2295,0.006368314708890321
2296,0.017123058338684327
2297,0.006514105883175025
2298,0.0030739845678890987
2299,0.03185936039899839
2300,0.006012119165166863
2301,0.02017826291526137
2302,0.004217222732073589
2303,0.0031623373813001177
2304,0.000998790300134944
2305,0.003388966248231373
2306,0.005024999003120367
2307,0.001375779600161997
2308,0.003096196502789139
2309,0.001979569445026641
2310,0.028783174690813595
2311,0.0013328335072502195
2312,0.0006476777463173544
2313,0.00202227333299998
2314,0.0034515547861331264
2315,0.006256756257343898
2316,0.0018613161137797096
2317,0.00533282624681819
2318,0.002048480623058513
2319,0.00171249882397706
2320,0.00428404355340839
2321,0.19329088525700044
2322,0.00853149753068383
2323,0.001214285781024449
2324,0.005186709807575962
2325,0.001551463887641269
2326,0.006420403807894881
2327,0.021681604651756836
2328,0.009686496519998311
2329,0.0052341584588562196
2330,0.0034332051162504484
2331,0.004527460926096349
2332,0.001619062491660439
2333,0.002505853797898361
2334,0.005078395567721605
2335,0.003112363015409736
2336,0.00217873076496633
